student_id,age,parental_education,study_hours_week,attendance_rate,sleep_hours,previous_scores,final_grade,gender_  F ,gender_  M ,gender_F,gender_Female,gender_M,gender_Male,extracurricular_  Yes ,extracurricular_NO,extracurricular_No,extracurricular_YES,extracurricular_Yes,tutoring_  Yes ,tutoring_NO,tutoring_No,tutoring_YES,tutoring_Yes,internet_quality_  Good ,internet_quality_  Poor ,internet_quality_EXCELLENT,internet_quality_Excellent,internet_quality_GOOD,internet_quality_Good,internet_quality_POOR,internet_quality_Poor,family_income_  Low ,family_income_  Medium ,family_income_HIGH,family_income_High,family_income_LOW,family_income_Low,family_income_MEDIUM,family_income_Medium,health_status_  Good ,health_status_  Poor ,health_status_EXCELLENT,health_status_Excellent,health_status_GOOD,health_status_Good,health_status_POOR,health_status_Poor,study_efficiency,sleep_quality,engagement_score
STD01589,18,,0.8814650218277301,-1.224525919838687,-0.003819625875717607,0.5129734853836501,95.98,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.2726457730717349,0.004677230888902754,-1.224525919838687
STD01321,25,2.0,-0.045636518387175605,0.6394587773998625,4.211548330588058,-1.1870908310460675,95.73,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-1.2438560924816047,2.693111546438271,0.0
STD00333,21,2.0,-1.8599642637539813,0.02060398540266924,-0.003819625875717607,-0.4843253906875408,82.76,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.5631924617115215,-7.86995157869433e-05,0.02060398540266924
STD00462,20,2.0,-1.830057762456726,0.8531640293125622,-0.003819625875717607,0.6656544208082295,79.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.8019374685902446,-0.0032587674025937575,0.8531640293125622
STD00892,23,,0.6123065101524349,0.9333034987798249,-0.003819625875717607,-0.6510832917895639,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.40382104003785707,-0.0035648701938371954,0.9333034987798249
STD02479,22,2.0,-0.045636518387175605,1.1786687880129252,0.3243227898969114,-0.36412976067244623,92.67,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.3815420096094687,0.3822691496927631,1.1786687880129252
STD02289,20,3.0,2.4704971240885474,0.27635772438152556,-0.14685606352019698,-0.3121532720172697,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.08994482947432211,-0.04058480752607041,0.27635772438152556
STD00247,22,,0.9253278903970377,0.11508940928073781,1.3003361291180644,0.00403703396838411,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0020968033489358532,0.14965491696659924,0.11508940928073781
STD00520,18,2.0,-0.05959288565922801,-0.846584224326412,1.0226771619258412,-0.8849774907378559,88.34,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.941057843185531,-0.8657823518653247,-0.846584224326412
STD02281,23,2.0,0.4308737356157543,0.2130376497407255,-0.6096210088405721,-0.11074437847846252,97.52,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.07739633185090604,-0.12987222695596554,0.0
STD01041,21,,-0.045636518387175605,1.2924470471331133,0.4757731356381247,-0.9488652580431768,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.994238857965986,0.6149115842607564,1.2924470471331133
STD00460,18,,-0.38457686642273287,-0.8544992336565118,-0.003819625875717607,-0.11940712658765912,83.22,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.19402443631519323,0.003263867383655278,-0.0
STD00551,19,,1.2702495386920454,-1.9062060983935496,0.7786738271205519,1.0771349559950396,99.93,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.47445663467268334,-1.4843127979166406,-1.9062060983935496
STD00686,23,2.0,0.10190222134594891,-0.37761992151798685,-0.30672031735814487,-0.3673782912133948,86.15,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.3334037123227236,0.11582370216875468,-0.0
STD00796,23,3.0,-0.005761183324169039,-0.878244261646812,1.636892452987428,0.4241803172643909,97.81,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.4266382584846251,-1.4375914037691826,-0.878244261646812
STD01468,20,,-1.5628930175345812,0.8541534054788251,0.1223889955752932,-0.1020816303692667,85.36,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.1813517439181866,0.10453897736376955,0.8541534054788251
STD01864,19,3.0,-0.7733613832870483,0.9224203609509374,-0.003819625875717607,1.1843364638463412,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5.225660485504807,-0.0035233006789769754,0.0
STD00840,21,2.0,0.7897517511828148,1.2647445144777631,-0.6096210088405721,0.4739911188922681,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.2648362369691863,-0.7710148268415136,0.0
STD00391,24,,0.7817766841702133,-0.18172344059801215,-0.003819625875717607,1.0229927803125647,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.5741419726731805,0.0006941155559325987,-0.0
STD02142,23,3.0,0.678100813006396,0.02060398540266924,-1.7959820504800774,1.2590526662881567,99.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.7502842835958734,-0.037004387951547486,0.02060398540266924
STD01245,19,3.0,-1.652612521426346,-1.0414913290801244,0.19811416844590057,1.6109768082242446,85.93,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.4685042890432185,-0.20633418860432465,-0.0
STD02092,19,3.0,1.0569164961049597,-0.05409391515014976,1.2750944048278627,-0.822172566946185,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.3997112029112879,-0.06897484854318911,-0.05409391515014976
STD00263,19,2.0,-0.35267659837232745,-0.1164246136246868,-0.4161011226156879,-1.5271036943320109,80.15,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-2.3591047233765394,0.04844441242932989,-0.0
STD00878,24,3.0,-1.3236410071565408,-0.5596651361102871,1.0563327943127767,0.7826015202823754,94.24,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-2.4181160698954374,-0.5911926371068201,-0.5596651361102871
STD01488,25,2.0,-2.0114905369934064,0.09431250978922523,-0.6012071007438375,0.4350087524008861,86.29,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.4300670510412514,-0.0567013505742549,0.09431250978922523
STD02035,25,4.0,-0.5321156061558577,0.9679316645990133,2.2090382035653455,0.9331167686796561,97.49,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.9943318925710698,2.1381980255398187,0.9679316645990133
STD01412,19,,-1.3734851759852993,0.22392078756961295,-0.003819625875717607,1.0489810246401536,78.37,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-2.808628272521966,-0.0008552936343119591,0.22392078756961295
STD01963,21,2.0,-1.0903702970379516,0.8244721204909504,-1.0387303217740103,0.00403703396838411,85.48,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.044672133441021326,-0.8564041910112655,0.0
STD01675,25,4.0,-0.045636518387175605,-2.9628598439618994,0.8375711837976908,-2.099927913052597,84.72,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-2.200343950193724,-2.4816060269338096,-2.9628598439618994
STD02409,19,,0.09193338758019744,0.6048306115806755,-2.519578146799209,1.9661494807012811,94.16,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.8006130255421615,-1.5239179914538705,0.6048306115806755
STD01580,22,3.0,-1.0644513292469973,1.2419888626537252,-0.3235481335516127,0.05601352262356061,89.18,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.8690825042397436,-0.4018431784035031,0.0
STD00704,25,4.0,-0.045636518387175605,1.4497578575688497,-0.003819625875717607,0.8172525127191602,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.8563325488293477,-0.005537532626294899,1.4497578575688497
STD00598,23,3.0,-0.35666413187862805,0.9026328376256871,0.42528968705772047,-0.3143189590445691,91.15,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.48857676778138165,0.3838804370418507,0.9026328376256871
STD01179,18,,-0.2350443599364577,0.6216500064071382,-2.519578146799209,-0.09991594334196735,84.69,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.1306166503114712,-1.5662957711010135,0.0
STD01509,19,2.0,-0.04164898488087502,0.1101425284494256,-0.003819625875717607,-0.7344622423405759,96.09,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.7663812431494954,-0.0004207032516823887,0.0
STD01647,19,4.0,0.5764187085957289,0.6958532188768257,-0.5675514683569012,0.05059930505531264,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.03209763039439339,-0.3949325161344186,0.0
STD00159,20,4.0,0.9093777563718349,0.1665369699263881,-1.2827336565792988,-0.6770715361171522,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.3546032385983752,-0.21362257638931254,0.1665369699263881
STD02364,22,,-0.045636518387175605,-1.076119494899312,0.24859761702630476,-1.4751272056768345,99.46,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-1.5456660214868518,-0.2675207420675197,-1.076119494899312
STD02473,22,,-1.0644513292469973,-1.0286294389187123,-1.1312833108380846,0.3960263859095041,86.67,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-6.144580577877759,1.1636713172854822,-0.0
STD00515,24,,-0.516165472130655,-0.2123941017521499,1.1152301509899156,-1.0788064796811172,81.77,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-2.22970130807291,-0.23686830616641763,-0.0
STD00954,25,3.0,-0.045636518387175605,-1.7894597107745744,-0.3824454902287515,-1.287795277815471,89.26,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.349376105254116,0.684370796331782,-1.7894597107745744
STD01669,21,,0.44283633613465645,0.6572675483925882,-0.020647442069186162,-2.246111787395279,90.5,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.556733588656763,-0.013570893629391977,0.0
STD01787,25,2.0,1.1107481984400187,-0.9148511797985243,-0.003819625875717607,-1.1037118804950554,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.5229007805434921,0.003494389238789224,-0.0
STD00858,18,,-1.241896570277377,0.9887085640905251,0.4926009518315932,0.7306250316272004,86.4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-3.0204026075665737,0.48703877975504045,0.0
STD02229,20,3.0,-0.5181592388838053,-1.7587890496204368,-0.003819625875717607,-0.29049640174428015,85.56,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.602888807230295,0.006717916163858998,-1.7587890496204368
STD02047,19,2.0,-0.34270776460657565,0.02060398540266924,-0.4161011226156879,0.6537431421580849,86.99,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9946004333472538,-0.008573341456407917,0.0
STD00080,18,3.0,1.3121186405082026,0.02060398540266924,0.08873336318835684,-0.47457979906469494,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.20525754636897978,0.0018282609198626524,0.0
STD01825,25,3.0,-0.25498202746796095,-1.0365444482488122,-0.5675514683569012,0.3332214621178332,85.87,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.4472663404150337,0.5882923236208073,-1.0365444482488122
STD02454,20,,-1.9118021993358898,-0.6200170822522996,-0.07113089064959034,1.7344209687802878,84.16,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.9021899377338107,0.04410236727856638,-0.6200170822522996
STD00729,22,2.0,0.43286750236890464,-1.0029056585958869,-0.003819625875717607,1.7593263695942267,92.85,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.2278360467283962,0.0038307244044764577,-0.0
STD01422,22,2.0,0.41891113509685224,0.02060398540266924,0.2149419846393684,1.0121643451760702,99.27,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.7133387850303831,0.004428661513930302,0.02060398540266924
STD02313,19,2.0,2.3249521511085733,-0.3232042323735496,-0.003819625875717607,2.034368622061199,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.6118489919871237,0.0012345192491154565,-0.3232042323735496
STD00642,20,2.0,1.2762308389514967,-2.3949579245272243,0.07190554699488903,0.5129734853836501,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.22536092412311826,-0.17221075959287424,-0.0
STD02087,25,,-1.0504949619749449,0.45246668197624995,-1.5267369913845872,-1.7631635803076022,76.89,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,34.91761378456861,-0.6907976207421866,0.45246668197624995
STD01564,25,3.0,-0.2888760622715167,-0.12928650378609954,1.3928891181821403,-0.22877432146625853,92.34,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.3217080867746118,-0.18008176425147215,-0.0
STD02096,22,3.0,0.8974151558529329,-0.13621213694993708,-0.003819625875717607,0.36137539347272,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.19045668121601636,0.0005202794028807701,-0.0
STD01991,23,,-1.3276285406628416,-0.9603624834465994,0.6440512975728064,-2.3305735814599404,93.51,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7.113463243296328,-0.6185227036040252,-0.0
STD02408,21,,0.10987728835855043,-0.4359931153274747,-1.26590584038583,-0.8362495326236288,86.21,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.7534612532349386,0.551926231061063,-0.4359931153274747
STD00153,21,,-0.045636518387175605,0.5988943545831004,-0.39085939832548544,-0.6218465169210271,92.62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.6515824724036371,-0.23408348709288054,0.0
STD00784,21,2.0,-0.013736250336770565,0.02060398540266924,-0.003819625875717607,-0.5222249136652736,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.5294982339598236,-7.86995157869433e-05,0.0
STD00596,25,,0.07398948680184445,0.8848240666329629,-0.30672031735814487,0.287742034544554,88.8,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.2679188558925285,-0.2713935185237867,0.8848240666329629
STD02412,18,,0.5903750758677813,-0.08575395247054979,-2.519578146799209,-0.1681350847018862,90.95,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.10572039719004275,0.2160637846464553,-0.08575395247054979
STD00213,19,2.0,-0.5241405391432564,0.9412185081099247,-2.1998496391233138,-1.0246643039986423,91.29,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-2.153291860907469,-2.0705391954018015,0.0
STD01255,22,2.0,0.6920571802784484,-0.945521840952662,4.211548330588058,-0.22552579092530992,89.06,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.13328497024444347,-3.982110930798731,-0.0
STD01477,22,2.0,-1.550930417015679,0.16554759376012512,-0.8115548031621896,-1.9970577792558941,80.2,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3.624882049667371,-0.13435094486797247,0.16554759376012512
STD00102,23,,0.678100813006396,-0.12730775145357495,-0.003819625875717607,0.9341996121933062,93.83,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5567005301187143,0.00048626798163150067,-0.12730775145357495
STD00041,25,2.0,0.5784124753488792,0.5128186281182624,1.0058493457323718,0.18487190074785104,99.25,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.11712521513553578,0.5158182815721267,0.5128186281182624
STD00415,24,,-1.6207122533759406,0.09332313362296293,-1.7034290614160028,-0.39986359662287957,74.37,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.6442012292299604,-0.15896933791576395,0.09332313362296293
STD01018,18,,0.06601441978924293,0.5860324644216883,1.6200646367939604,-2.186555394144557,98.05,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-2.051149922134122,0.949410471622792,0.0
STD02371,24,3.0,-1.0385323614560427,0.27437897204900025,-2.519578146799209,-0.14322968388794802,81.62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3.7171270712630218,-0.691319261915892,0.0
STD01665,19,2.0,-0.045636518387175605,0.37925284567282547,0.7450181947336155,0.8454064440740463,94.19,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.8858327674539198,0.2825502704307549,0.37925284567282547
STD00956,21,,0.23548459380702136,0.6008731069156249,0.8375711837976908,-0.2948277757988781,93.66,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.23863330815837694,0.5032739994715164,0.0
STD01938,25,,0.9891284264978484,-0.4300568583298994,-1.1228694027413508,0.575778409175321,93.31,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.2894626618900938,0.4828976876577159,-0.0
STD00232,21,4.0,0.2115593927692175,-2.4464054851728747,-0.003819625875717607,0.00403703396838411,85.8,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0033320974543037526,0.0093443536936638,-0.0
STD00445,25,,-1.1342331656072588,-1.5569563117028868,-0.9377634246132012,-0.8773975861423101,69.03,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,6.5363696235057995,1.4600566828356378,-1.5569563117028868
STD00476,22,2.0,1.7946101947705841,-0.6111126967559367,-0.28989250116467635,0.8995486197565213,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.3218869742334019,0.1771569881560689,-0.6111126967559367
STD02498,23,3.0,-1.5429553500030777,0.02060398540266924,-0.9293495165164672,-0.7550362690999162,82.98,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.3906047138049866,-0.019148303872283008,0.02060398540266924
STD00109,19,,0.1357962561495046,0.02060398540266924,0.7534321028303494,-1.0127530253484978,87.98,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.8916678672474769,0.01552370404861891,0.02060398540266924
STD02258,24,3.0,1.3021498067424508,0.02060398540266924,-0.8031408950654557,0.9060456808384186,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.39356504002685916,-0.016547903278215356,0.0
STD01751,25,,-0.7354798149771918,-0.5131644562959498,-0.7021739979046466,0.2790792864353581,85.82,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0550396613827207,0.36033073785989134,-0.5131644562959498
STD01850,21,3.0,-1.1043266643100038,0.8284296251559996,-0.7526574464850515,-0.19087479848852584,87.17,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.829587859929525,-0.6235237262624831,0.0
STD00576,24,3.0,-0.5201530056369557,1.4329384627423885,0.38322014657405024,0.16429787398851076,92.44,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.34239638034328435,0.5491308877237323,1.4329384627423885
STD01830,24,3.0,1.166573667528228,-1.5114450080548119,0.6019817570891363,1.2363129525015177,96.15,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5706304710663203,-0.9098623216924393,-1.5114450080548119
STD02107,23,3.0,0.7558577163792591,1.9958935013457506,-0.9630051489034036,-0.826503941000783,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.47071236654932974,-1.9220557184588,0.0
STD00028,19,,-0.2490007272085101,1.3824802782630004,0.3327366979936453,1.3868282008987969,90.87,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.846643866569816,0.4600019228305667,0.0
STD01984,24,3.0,5.943638808076432,0.020109297319537735,-0.5843792845503697,-0.7214681201767814,87.96,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.10390346331632516,-0.011751456780402129,0.020109297319537735
